id,title,author,published_utc,article_url,tickers,amp_url,image_url,description,title_finBERT,title_financialBERT,description_finBERT,description_financialBERT
nRYl43lGgHxQgVp2Q-TrTccz0-dMvtViITL5umAijc8,"I'm close to retirement and I own 2 homes. If I sell my primary home, I'll get $100K. My plan is to rent a place for $1,400. Is that a good idea?",MarketWatch,2022-07-01T02:23:00Z,https://www.marketwatch.com/story/im-close-to-retirement-and-i-own-2-homes-if-i-sell-my-primary-home-ill-get-100k-my-plan-is-to-rent-a-place-for-1-400-is-that-a-good-idea-11656335004,ABNB,https://www.marketwatch.com/amp/story/im-close-to-retirement-and-i-own-2-homes-if-i-sell-my-primary-home-ill-get-100k-my-plan-is-to-rent-a-place-for-1-400-is-that-a-good-idea-11656335004,https://images.mktw.net/im-264854/social,"'When I retire and possibly downsize and rent, my vacation home will be used as an Airbnb.'",neutral,neutral,neutral,neutral
KZjm13-sFFNU3GG0XpLreCMZI0mKW44dPXG8N_80f1c,'Stranger Things' and beyond: Here's what's worth streaming in July 2022,MarketWatch,2022-07-01T02:18:00Z,https://www.marketwatch.com/story/stranger-things-and-beyond-heres-whats-worth-streaming-in-july-2022-11656525023,NFLX AAPL DIS CMCSA AMZN PARA WBD,https://www.marketwatch.com/amp/story/stranger-things-and-beyond-heres-whats-worth-streaming-in-july-2022-11656525023,https://images.mktw.net/im-571839/social,"Part 2 of Netflix's smash hit has fans abuzz, but there's a lot more on the way, including the action movie 'The Gray Man,' the return of 'What We Do in the Shadows' and the 'Ms. Marvel' season finale.",neutral,neutral,neutral,neutral
O5luUUt_a_oelCDWOmgg4jJ45b8e_ororYoCwr0APnw,"Miami is 'the epicenter of the housing crisis,' says a Biden administration official",MarketWatch,2022-06-30T22:55:00Z,https://www.marketwatch.com/story/this-city-is-the-epicenter-of-the-housing-crisis-says-a-biden-administration-official-11656526849,NWSA,https://www.marketwatch.com/amp/story/this-city-is-the-epicenter-of-the-housing-crisis-says-a-biden-administration-official-11656526849,https://images.mktw.net/im-573988/social,Rental prices have soared this year. U.S. Department of Housing and Urban Development Secretary Marcia Fudge visited one city to see the crisis herself.,negative,neutral,neutral,neutral
hQJHVY2QfXlNo8fzGGclX4sEcs3lfzmS76QTNoktLYs,"Inflation has hit women more 'acutely,' experts say. Here's why.",MarketWatch,2022-06-30T22:47:00Z,https://www.marketwatch.com/story/there-is-a-clear-link-between-people-experiencing-financial-stress-and-having-poor-mental-health-inflation-has-hit-women-hard-heres-why-11656431807,BAC,https://www.marketwatch.com/amp/story/there-is-a-clear-link-between-people-experiencing-financial-stress-and-having-poor-mental-health-inflation-has-hit-women-hard-heres-why-11656431807,https://images.mktw.net/im-378115/social,Women’s participation in the labor force dropped early in the pandemic and still hasn’t returned to pre-pandemic levels.,negative,neutral,negative,negative
YU1591gPdquE3fxc0hlb_12Nzt-CB3dPQdFDRpHDDOU,The Dow just booked its worst first half since 1962. What history says about the path ahead.,MarketWatch,2022-06-30T21:01:00Z,https://www.marketwatch.com/story/whats-next-for-the-stock-market-after-the-worst-1st-half-since-1970-heres-the-history-11656503671,DJIA COMP,https://www.marketwatch.com/amp/story/whats-next-for-the-stock-market-after-the-worst-1st-half-since-1970-heres-the-history-11656503671,https://images.mktw.net/im-303460/social,A bear market leaves the S&P 500 with its worst first six months since 1970. Here's what has happened after stocks suffered steep first-half stumbles in the past.,neutral,neutral,negative,negative
JeDAFBx4VEItoNZrkhAtOnaneeZIh1JaUCjlNBhtx74,Bitcoin to record the worst first half of a year in history. Here’s what to watch in crypto for the second half.,MarketWatch,2022-06-30T19:22:00Z,https://www.marketwatch.com/story/bitcoin-to-record-the-worst-first-half-of-a-year-in-history-heres-what-to-watch-in-crypto-for-the-second-half-11656616970,COIN MSTR RIOT MARA EBON OSTK SQ TSLA PYPL NVDA AMD BITO BITI BTF XBTF,https://www.marketwatch.com/amp/story/bitcoin-to-record-the-worst-first-half-of-a-year-in-history-heres-what-to-watch-in-crypto-for-the-second-half-11656616970,https://images.mktw.net/im-429485/social,A weekly look at the most important moves and news in crypto and what's on the horizon in digital assets.,negative,neutral,neutral,neutral
6t-bcIE7JjBK1inZZ0RjQ_VGDDBVJ0HSsNOqclcEXzQ,Chicago factory index down sharply in June,MarketWatch,2022-06-30T15:31:00Z,https://www.marketwatch.com/story/chicago-pmi-down-sharply-in-june-11656597569,DJIA,https://www.marketwatch.com/amp/story/chicago-pmi-down-sharply-in-june-11656597569,https://images.mktw.net/im-362414/social,"The Chicago Business Barometer, also known as the Chicago PMI, fell to 56 in June from 60.3 in the prior month.",negative,negative,negative,negative
nLApSoTd-VfTVu8pdTR7QGcofcynfzUCyN_C77PoMuY,Why Is Ambarella (AMBA) Down 18.3% Since Last Earnings Report?,Zacks Equity Research,2022-06-30T15:30:06Z,https://www.zacks.com/stock/news/1946331/why-is-ambarella-amba-down-183-since-last-earnings-report,AMBA,https://www.zacks.com/amp/stock/news/1946331/why-is-ambarella-amba-down-183-since-last-earnings-report,https://staticx-tuner.zacks.com/images/default_article_images/default25.jpg,Ambarella (AMBA) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,negative,neutral,neutral,neutral
fNsomN9LM5et8C-_X6Xp_w6aarXFY99up-Aps6jmLyg,Salesforce.com (CRM) Down 3.1% Since Last Earnings Report: Can It Rebound?,Zacks Equity Research,2022-06-30T15:30:05Z,https://www.zacks.com/stock/news/1946332/salesforcecom-crm-down-31-since-last-earnings-report-can-it-rebound,CRM,https://www.zacks.com/amp/stock/news/1946332/salesforcecom-crm-down-31-since-last-earnings-report-can-it-rebound,https://staticx-tuner.zacks.com/images/default_article_images/default26.jpg,Salesforce.com (CRM) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,negative,neutral,neutral,neutral
UocYrBiUpSnarFn8sDFvlR0MPh-GRqEbJrd4Jt4QP5w,HP (HPQ) Down 16.7% Since Last Earnings Report: Can It Rebound?,Zacks Equity Research,2022-06-30T15:30:05Z,https://www.zacks.com/stock/news/1946333/hp-hpq-down-167-since-last-earnings-report-can-it-rebound,HPQ,https://www.zacks.com/amp/stock/news/1946333/hp-hpq-down-167-since-last-earnings-report-can-it-rebound,https://staticx-tuner.zacks.com/images/default_article_images/default27.jpg,HP (HPQ) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,negative,neutral,neutral,neutral
HSXiHEbXdif3tXXN1V21Dkcmi_g6W39Rx04Er6Di_Ko,Is Pfizer Stock a Buy Now?,newsfeedback@fool.com (David Jagielski),2022-06-30T15:30:00Z,https://www.fool.com/investing/2022/06/30/is-pfizer-stock-a-buy-now/,PFE MRNA,,https://g.foolcdn.com/editorial/images/687324/business-people-looking-at-a-tablet.jpg,Its vaccine recently obtained Emergency Use Authorization for children as young as six months.,neutral,neutral,positive,neutral
1GmiUtnYaSlN17owpJPoxVaX_L3W84jvvlyVKpjytFc,Fresh Vine Wine Expanding Retail in the Midwest,Fresh Vine Wine,2022-06-30T15:29:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472377/0/en/Fresh-Vine-Wine-Expanding-Retail-in-the-Midwest.html,VINE,https://www.globenewswire.com/news-release/2022/06/30/2472377/0/en/Fresh-Vine-Wine-Expanding-Retail-in-the-Midwest.html,https://ml.globenewswire.com/Resource/Download/54719aad-6f61-47e5-b463-a74a3452009c?size=1,"Cabernet Sauvignon, Chardonnay, Pinot Noir, and Rosé Now Available at Schnucks Markets in Missouri and Illinois Cabernet Sauvignon, Chardonnay, Pinot Noir, and Rosé Now Available at Schnucks Markets in Missouri and Illinois",positive,neutral,neutral,neutral
rzihXpDGgnVzXBYLgetVSYeSoflw2i9e9W-fAXOhW_8,Should You Buy the Dip in This Blue Chip Retailer?,newsfeedback@fool.com (Kody Kester),2022-06-30T15:28:23Z,https://www.fool.com/investing/2022/06/30/should-you-buy-the-dip-in-this-blue-chip-retailer/,ROST,,https://g.foolcdn.com/editorial/images/687654/people-shopping-at-a-clothing-store.jpg,Economic concerns have led this apparel retailer to plunge so far this year.,neutral,neutral,negative,negative
n2ZfpnQ93QA3WmkuRufXg3camkrM4SnRA5fKxusKrdo,"FactSet (FDS) Rides on Robust Top Line, Low Liquidity Ails",Zacks Equity Research,2022-06-30T15:28:00Z,https://www.zacks.com/stock/news/1946376/factset-fds-rides-on-robust-top-line-low-liquidity-ails,CAR FDS CCRN SPGI,https://www.zacks.com/amp/stock/news/1946376/factset-fds-rides-on-robust-top-line-low-liquidity-ails,https://staticx-tuner.zacks.com/images/articles/main/3b/649.jpg,The recent buyout of CUSIP Global Services from S&P Global is expected to significantly boost FactSet's (FDS) open data strategy and expand its position in the global capital markets.,positive,neutral,positive,positive
DpF_SeADIZ86QLui0nBSns1nMuanqATXSFlNutyfMEM,Why a Hold Strategy is Apt for ABM Industries (ABM) Stock Now,Zacks Equity Research,2022-06-30T15:28:00Z,https://www.zacks.com/stock/news/1946375/why-a-hold-strategy-is-apt-for-abm-industries-abm-stock-now,CAR ABM CCRN,https://www.zacks.com/amp/stock/news/1946375/why-a-hold-strategy-is-apt-for-abm-industries-abm-stock-now,https://staticx-tuner.zacks.com/images/articles/main/ab/1949.jpg,"ELEVATE is expected to significantly accelerate ABM Industries' (ABM) organic growth, improve its strategic and comprehensive positioning, and reinforce profitability.",neutral,neutral,positive,positive
mPJ_lX9rnhTjMy43CD1zeGK5jwKNCDum0VPgwXVmChg,Daily Charts Are Flipped Over: ‘Anti’ Their Normal Selves,Gary Tanashian,2022-06-30T15:26:00Z,https://www.investing.com/analysis/daily-charts-are-flipped-over-anti-their-normal-selves-200626531,GLD SLV GDX DBC COPX XLB XLE XLF SPY,https://m.investing.com/analysis/daily-charts-are-flipped-over-anti-their-normal-selves-200626531?ampMode=1,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,,neutral,neutral,,
_037LnMEyte44M5Ot4U8er4SXvxBJp7NXFJHuUbas7Q,Reasons Why a Hold Strategy is Apt for Rollins (ROL) Stock Now,Zacks Equity Research,2022-06-30T15:25:00Z,https://www.zacks.com/stock/news/1946373/reasons-why-a-hold-strategy-is-apt-for-rollins-rol-stock-now,CAR ROL CCRN,https://www.zacks.com/amp/stock/news/1946373/reasons-why-a-hold-strategy-is-apt-for-rollins-rol-stock-now,https://staticx-tuner.zacks.com/images/articles/main/05/130.jpg,Rollins (ROL) has a track record of consistent dividend payments.,neutral,neutral,positive,positive
k3km_G85bwR3-11lvzAcmSv6zroToDfUhk-aMqmralk,Lululemon Stock: Bear vs. Bull,newsfeedback@fool.com (Neil Patel),2022-06-30T15:23:00Z,https://www.fool.com/investing/2022/06/30/lululemon-stock-bear-vs-bull/,LULU NKE UAA PIPR UA,,https://g.foolcdn.com/editorial/images/686711/yoga-and-green-juice.jpg,There are legitimate arguments to be made from both sides for this booming athleisure pioneer.,neutral,neutral,neutral,neutral
14cUMAaraFaE5esjwfPwOF8SApfiRAXOmFfwTBk0Kzk,Millicom (Tigo) completes its rights offering with issuance of new shares,Millicom International Cellular S.A.,2022-06-30T15:20:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472371/0/en/Millicom-Tigo-completes-its-rights-offering-with-issuance-of-new-shares.html,TIGO TIGO,https://www.globenewswire.com/news-release/2022/06/30/2472371/0/en/Millicom-Tigo-completes-its-rights-offering-with-issuance-of-new-shares.html,https://ml-eu.globenewswire.com/Resource/Download/2376d436-4169-46ad-a3f5-c8741d709546?size=1,Millicom (Tigo) completes its rights offering with issuance of new shares,neutral,neutral,neutral,neutral
mr5F6f0oYPTX7sEfRRb7O5Pgg0j9V7T4EWxxDydiAyU,"Why Shares of Affirm, Upstart, and Nu Holdings Are Falling Today",newsfeedback@fool.com (Bram Berkowitz),2022-06-30T15:19:40Z,https://www.fool.com/investing/2022/06/30/why-shares-of-affirm-upstart-and-nu-holdings-are-f/,AFRM MS CMA UPST NU,,https://g.foolcdn.com/editorial/images/687801/generic-downward-9.jpg,Investors continue to sell stocks as we head into a murky environment.,negative,neutral,negative,positive
uobXzsG-R8azn6JX_Zjff0HaMXn1omUh993xoxmJX34,"Perion (PERI) Launches SORT Campaign, Keeps 2022 View Intact",Zacks Equity Research,2022-06-30T15:19:00Z,https://www.zacks.com/stock/news/1946371/perion-peri-launches-sort-campaign-keeps-2022-view-intact,SAP FORM PERI ASPU,https://www.zacks.com/amp/stock/news/1946371/perion-peri-launches-sort-campaign-keeps-2022-view-intact,https://staticx-tuner.zacks.com/images/articles/main/09/2154.jpg,Perion Network (PERI) launches an integrated campaign to raise awareness about its proprietary SORT platform and is keeping its 2022 guidance unchanged.,neutral,neutral,neutral,positive
G9lFZ_Pl8aIozjy44x23pzsDZUJQVkXxMfGl3q-T9hc,Mayfair Gold Closes Flow-Through Financing,Mayfair Gold Corp.,2022-06-30T15:17:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472369/0/en/Mayfair-Gold-Closes-Flow-Through-Financing.html,MFG,https://www.globenewswire.com/news-release/2022/06/30/2472369/0/en/Mayfair-Gold-Closes-Flow-Through-Financing.html,https://ml.globenewswire.com/Resource/Download/ba3435fc-e5ea-48c6-858e-38f8551b45b7?size=1,"VANCOUVER, British Columbia, June  30, 2022  (GLOBE NEWSWIRE) -- Mayfair Gold Corp. (“Mayfair” or the “Company”) (TSX-V: MFG; OTCQX: MFGCF) today announced the closing of its previously announced private placement financing (the “Offering”) for proceeds of $7,009,000. The funds will be used to further the Company’s successful exploration program at the Fenn-Gib gold project in the Timmins region of Ontario.",neutral,neutral,neutral,neutral
u2V48L3a_AWDJd2QaW9M97KiIF6YpnA4I3B7O2U9nHM,CNH Industrial wins Sustainability category at 2022 Manufacturing Leadership Awards,CNH Industrial N.V.,2022-06-30T15:15:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472367/0/en/CNH-Industrial-wins-Sustainability-category-at-2022-Manufacturing-Leadership-Awards.html,CNHI CNHI,https://www.globenewswire.com/news-release/2022/06/30/2472367/0/en/CNH-Industrial-wins-Sustainability-category-at-2022-Manufacturing-Leadership-Awards.html,https://ml-eu.globenewswire.com/Resource/Download/e3b203f2-70cf-4b52-984c-8dfbf6607672?size=2,"London, June 30, 2022",neutral,neutral,neutral,neutral
pzP0eohI6Q5Rcm6yLRobEfFNXsCVZjUhu_gXT3n1EiI,3 Passive Income Secrets for Dividend Investors,newsfeedback@fool.com (Alex Carchidi),2022-06-30T15:15:00Z,https://www.fool.com/investing/2022/06/30/3-passive-income-secrets-for-dividend-investors/,ABT,,https://g.foolcdn.com/editorial/images/687357/two-investors-put-sticky-notes-on-glass-wall.jpg,You'll make a lot more money if you know how to find and keep dividend payers in your portfolio.,neutral,neutral,neutral,neutral
atsaY8PnKqPOF-CjnM4knbC6DXmUiq_Okys5w2MHrGo,3 Reasons Netflix Should Bounce Back in July,newsfeedback@fool.com (Rick Munarriz),2022-06-30T15:15:00Z,https://www.fool.com/investing/2022/06/30/3-reasons-netflix-should-bounce-back-in-july/,NFLX,,https://g.foolcdn.com/editorial/images/687788/gettyimages-1167992498.jpg,Shares of the streaming video giant have plunged by 70% in 2022 so far. But everybody loves a good comeback story.,positive,neutral,negative,negative
NMYf54u6ZmRWSWrw6KHjMgezvKf7d4CFtgvsTb8LUug,Is Aurora Cannabis Too Cheap to Pass Up Right Now?,newsfeedback@fool.com (David Jagielski),2022-06-30T15:15:00Z,https://www.fool.com/investing/2022/06/30/is-aurora-cannabis-too-cheap-to-pass-up-right-now/,ACB SF CGC,,https://g.foolcdn.com/editorial/images/686942/person-reviewing-hemp-outdoors.jpg,Some analysts have become more optimistic about the stock.,neutral,neutral,positive,positive
vWURPfhxZVTKRf5OHHb1D0H3hxWKLHRHcpKhiRJrpb8,Catalent (CTLT) Expands Packaging Capabilities at Japan Facility,Zacks Equity Research,2022-06-30T15:14:00Z,https://www.zacks.com/stock/news/1946363/catalent-ctlt-expands-packaging-capabilities-at-japan-facility,OMCL MASI AMN CTLT,https://www.zacks.com/amp/stock/news/1946363/catalent-ctlt-expands-packaging-capabilities-at-japan-facility,https://staticx-tuner.zacks.com/images/articles/main/2a/3899.jpg,Catalent's (CTLT) latest capability expansion is expected to boost its business in this key hub in its Asia-Pacific Clinical Supply Services network.,positive,neutral,positive,positive
JLYZUv5dg_R7DKLE19asNPW19KkbdBL_DvBSXCObtAI,RH Cuts FY'22 Revenue & Margin Guidance Due to Soft Demand,Zacks Equity Research,2022-06-30T15:13:00Z,https://www.zacks.com/stock/news/1946308/rh-cuts-fy22-revenue-margin-guidance-due-to-soft-demand,WSM RH LOVE ETD,https://www.zacks.com/amp/stock/news/1946308/rh-cuts-fy22-revenue-margin-guidance-due-to-soft-demand,https://staticx-tuner.zacks.com/images/articles/main/25/1891.jpg,Softening demand from the housing industry is hurting RH. The company lowers fiscal 2022 guidance.,negative,neutral,negative,negative
